Song_ID,Tonic,Chords
740,Eb,"IV:maj7,IV:maj7,bVI:maj,bVI:maj,IV:maj7,IV:maj7,bVI:maj,bVI:maj,VI:sus2,VI:sus2,V:sus4(b7),V:sus4(b7),V:sus4(b7),V:sus4(b7),V:sus4(b7),V:sus4(b7),bII:maj7,bII:maj7,III:maj7,III:maj7,IV:sus4,IV:sus4,VI:min,IV:maj,I:maj,V:maj G,VI:min,IV:maj,I:maj,V:maj G,VI:min Bb,I:maj F,III:sus4(b7),III:7,I:sus4 Eb,bVII:maj Ab,I:sus4 Eb,bVII:maj Ab,I:sus4 Eb,bVII:maj Ab,I:sus4 Eb,bVII:maj Ab,I:maj C,V:sus4 Bb,IV:sus4,IV:maj,VI:min,IV:maj,I:maj,V:maj G,VI:min,IV:maj,I:maj,V:maj G,VI:min Bb,I:maj F,III:sus4(b7),III:7,I:sus4 Eb,bVII:maj Ab,I:sus4 Eb,bVII:maj Ab,I:sus4 Eb,bVII:maj Ab,I:sus4 Eb,bVII:maj Ab,I:maj C,V:sus4 Bb,IV:maj,bVI:maj,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,bII:min7,#IV:7,VI:sus2,VI:sus2,V:sus4(b7),V:sus4(b7),I:sus4 Eb,bVII:maj Ab,I:sus4 Eb,bVII:maj Ab,I:sus4 Eb,bVII:maj Ab,I:sus4 Eb,bVII:maj Ab,I:maj C,V:sus4 Bb,IV:sus4,I:maj,I:maj,I:maj,I:maj,VI:maj,"
741,C,"I:min11,I:min7,bVI:maj,bVI:maj,bIII:maj Bb,I:min,bIII:maj,bIII:maj,I:min,I:min,bVI:maj,bVI:maj,bIII:maj Bb,I:min,bIII:maj,bVII:7,I:min7 F,bVII:maj,bVII:7,bIII:maj,bVII:maj C,IV:min(9),bVII:sus4,I:min7 F,bVII:maj,bVII:7,bIII:maj,bVII:maj C,IV:min(9),bVII:sus4,I:maj,I:maj,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,V:maj,V:maj,I:min7 F,bVII:maj,bVII:7,bIII:maj,bVII:maj C,IV:min(9),bVII:sus4,I:min7,IV:min7 Bb,I:min7 F,bVII:maj,bVII:7,bIII:maj,bVII:maj C,IV:min(9),bVII:sus4,I:maj,I:maj,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,I:maj,bVII:maj F,"
742,Bb,"I:maj,IV:min,I:maj,IV:min,I:maj,IV:min,I:maj,IV:min,I:maj,VI:min,II:maj,V:maj,I:maj,VI:min,IV:maj,II:min,III:min,VI:min,II:maj,V:maj,I:maj,IV:min,I:maj,I:maj,IV:min,I:maj,IV:min,I:maj,VI:min,II:maj,V:maj,I:maj,VI:min,IV:maj,II:min,III:min,VI:min,II:maj,V:maj,I:maj,IV:min,I:maj,I:maj,IV:min,I:maj,IV:min,I:maj,VI:min,II:maj,V:maj,I:maj,VI:min,IV:maj,II:min,III:min,VI:min,II:maj,V:maj,I:maj,IV:min,I:maj,I:maj,IV:min,I:maj,IV:min,I:maj,VI:min,II:maj,V:maj,I:maj,VI:min,IV:maj,II:min,III:min,VI:min,II:maj,V:maj,I:maj,IV:min,I:maj,I:maj,"
743,A,"I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,V:maj,IV:maj,IV:maj,V:maj,IV:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,bVII:maj,I:maj,V:maj,IV:maj,bVII:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,V:maj,IV:maj,IV:maj,V:maj,IV:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,bVII:maj,I:maj,V:maj,IV:maj,bVII:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,V:maj,IV:maj,V:maj,IV:maj,IV:maj,I:maj,V:maj,IV:maj,bVII:maj,I:maj,V:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,V:maj,bVII:maj,bVII:maj,I:maj,V:maj,bVII:maj,bVII:maj,I:maj,V:maj,bVII:maj,bVII:maj,I:maj,V:maj,bVII:maj,bVII:maj,I:maj,V:maj,bVII:maj,bVII:maj,I:maj,V:maj,bVII:maj,bVII:maj,I:maj,V:maj,bVII:maj,bVII:maj,I:maj,V:maj,bVII:maj,bVII:maj,"
744,F,"I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,VI:min,IV:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,VI:min,IV:maj,II:maj,V:maj Db,bII:maj,bVII:min,bII:maj,bVI:7,#IV:maj,IV:maj,bVII:min,#IV:maj Ab,bII:maj,bVII:min,#IV:maj,bVI:7,bII:maj,bVI:maj,bII:maj,bVII:min,bII:maj,bVII:min,#IV:maj,bVI:maj,#IV:maj,bVI:maj,bVII:min,#IV:maj,bIII:maj,bVI:7,bII:maj,bVII:min,bII:maj,bVI:7,#IV:maj,IV:maj,bVII:min,#IV:maj Ab,bII:maj,bVII:min,#IV:maj,bVI:7,bII:maj,bVII:min,bII:maj,bVII:min,bII:maj,bVII:min,bII:maj,bVII:min,bII:maj,bVII:min,bII:maj,bVII:min,bII:maj,bVII:min,bII:maj,bVII:min,bII:maj,bVII:min,bII:maj,bVII:min,"
745,C,"V:aug(b7),I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,bVII:maj F,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,bVII:maj F,I:maj,I:maj,IV:maj,V:maj,I:maj,I:7,IV:maj,II:7,V:7,V:aug(b7),I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,bVII:maj F,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,I:7,IV:maj,II:7,V:7,V:aug(b7),I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,bVII:maj F,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj C,V:maj C,"
746,D,"I:maj,IV:maj A,I:maj,IV:maj A,I:maj B,IV:maj A,I:maj G,I:maj A,I:maj B,IV:maj A,I:maj G,I:maj A,I:maj B,IV:maj A,I:maj B,IV:maj A,I:maj B,IV:maj A,I:maj G,I:maj A,I:maj B,IV:maj A,I:maj B,IV:maj A,I:maj B,IV:maj A,I:maj G,I:maj A,I:maj,VI:min,IV:maj,V:maj,I:maj B,IV:maj A,I:maj G,I:maj,"
747,G,"I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,bVII:7,bVII:7,bVII:7,bVII:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,bVII:7,bVII:7,bVII:7,bVII:7,I:7,I:7,I:7,I:7,I:7,bVII:7,bVII:7,bVII:7,bVII:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,"
748,F,"I:maj,IV:maj(9) C,I:maj,IV:maj7,I:maj(9) Bb,I:maj(9) Bb,I:maj(9),IV:min7(11) Ab,I:maj(9) Bb,I:maj(9) Bb,I:maj(9) B,bVI:maj9,I:maj,I:maj(9) Bb,I:maj(9) Bb,I:maj(9) B,bVI:maj9,I:maj,I:maj(9) F,I:maj(9) A,VI:min Bb,bVII:maj7,I:maj(9) F,I:maj(9) A,VI:min9 Bb,bVII:maj9,IV:maj9,II:min9,VII:maj9,#IV:maj9,V:min9 F,IV:min9 Ab,bIII:min9 Gb,bII:maj9,V:min9 F,IV:min9 Ab,bIII:min9 Gb,bII:maj9,I:min9 Bb,bVII:min9 Db,bVI:min9 B,#IV:maj9,I:min9 Bb,bVII:min9 Db,bVI:min9 B,#IV:maj9,I:min9 Bb,bVII:min9 Db,bVI:min9 B,#IV:maj9,I:min9 Bb,bVII:min9 Db,bVI:min9 B,#IV:maj9,I:min9,bVII:min9,bVI:min9 B,#IV:maj9,I:min9,bVII:min9,bVI:min9 B,#IV:maj9,I:min9 Bb,bVII:min9 Db,bVI:min9 B,#IV:maj9,I:min9 Bb,bVII:min9 Db,bVI:min9 B,bVI:min7,bVII:min7,I:min9,"
749,G,"VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min7,III:min C,VI:min7 B,II:min7 D,VI:min7,III:min C,VI:min7 B,II:min7 D,VI:min7,III:min C,VI:min7 B,II:min7 D,VI:min7,III:min C,VI:min7 B,II:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,II:7,VI:min7,VI:min7,III:min C,VI:min7 B,II:min7 D,VI:min7,III:min C,VI:min7 B,II:min7 D,VI:min7,III:min C,VI:min7 B,II:min7 D,VI:min7,III:min C,VI:min7 B,II:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,VI:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,II:7,VI:min7(11),II:9,II:9,II:9,II:9,II:9,II:9,III:7(b13),VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:maj7,VI:min9,V:maj7,IV:maj9,V:sus4(b7) D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,II:7,VI:min7(11),VI:min7,III:min C,VI:min7 B,II:min7 D,VI:min7,III:min C,VI:min7 B,II:min7 D,VI:min7,III:min C,VI:min7 B,II:min7 D,VI:min7,III:min C,VI:min7 B,II:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,VI:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,VI:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,VI:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,VI:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,VI:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,"
750,Eb,"I:maj7,bIII:dim,II:min7 Bb,I:maj7,II:7,III:min7 C,II:min7 E,I:maj7,I:maj7,bIII:dim,II:min7 Bb,I:maj7,II:7,III:min7 C,II:min7 E,I:maj7,IV:maj7,III:sus4(b7) C,II:min7 Bb,I:7,IV:maj7,III:sus4(b7) G,VI:min7 F,II:min7 Bb,bII:maj7,III:dim,bII:maj7,bII:maj,bVI:7(b9),bVI:7(b9),bII:maj9,bII:maj9,bII:maj9,"
751,Db,"I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,III:min,VI:min,III:min,VI:min,II:min F,V:sus4,I:maj Gb,IV:maj,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,III:min,VI:min,III:min,VI:min,II:min F,V:sus4,I:maj Gb,IV:maj,I:maj Gb,I:maj Gb,I:maj Gb,IV:maj Db,II:min F,III:min7 Bb,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,#IV:min,VII:min,#IV:min,VII:min,III:min G,VI:11,III:min G,VI:11,II:maj Ab,V:maj Eb,III:min G,VI:11,III:min G,VI:11,II:maj Ab,V:maj Eb,III:min G,VI:11,III:min G,VI:11,II:maj Ab,V:maj Eb,"
752,A,"I:min,IV:min,I:min,V:7,I:min,I:min,IV:min,IV:min,I:min,I:min,I:min,I:min,IV:min,IV:min,I:min,I:min,I:min,IV:min,I:min,IV:min,I:min,IV:min,V:7,V:7,I:min,I:min,IV:min,IV:min,I:min,I:min,I:min,I:min,IV:min,IV:min,I:min,I:min,I:min,IV:min,I:min,IV:min,I:min,IV:min,V:7,V:7,I:min,I:min,IV:min,IV:min,I:min,I:min,I:min,I:min,IV:min,IV:min,I:min,I:min,I:min,"
753,D,"I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:7,II:7,I:maj,V:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:7,V:7,I:maj,I:7,IV:maj,IV:maj,I:maj,V:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:7,II:7,I:maj,V:7,I:7,I:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:7,I:7,I:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:7,I:maj,I:maj,I:maj,V:7,I:maj,I:maj,I:maj,V:7,I:maj,I:maj6(9),"
754,E,"V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,I:maj,I:1,"
755,F,"I:maj,I:sus2 Bb,V:maj,IV:maj,I:maj,I:sus2 Bb,V:maj,IV:maj,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,IV:maj,V:maj F,IV:maj,V:maj,IV:maj,V:maj F,IV:maj,V:maj,V:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj C,IV:maj,V:maj F,IV:maj,V:maj,IV:maj,V:maj F,IV:maj,V:maj,V:maj,V:maj,V:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,IV:maj,V:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,IV:maj,V:maj F,IV:maj,V:maj,IV:maj,V:maj F,IV:maj,V:maj,V:maj,V:maj,V:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,IV:maj,V:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,I:maj,II:min7 Bb,V:maj,IV:maj,"
756,E,"I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1 G,IV:1,I:1,"
757,Bb,"V:maj F,I:maj,I:maj,I:maj,I:maj,I:maj,V:7,V:7,I:maj,I:maj,IV:maj,I:maj F,I:maj,I:maj,III:min,I:maj F,I:maj,I:maj,III:min,I:maj F,I:maj,I:maj,V:7,V:7,I:maj,I:maj,IV:maj,I:maj F,I:maj,I:maj,III:min,I:maj F,I:maj,I:maj,III:min,I:maj F,I:maj,IV:maj,IV:maj,I:maj Bb,I:maj Bb,IV:maj,IV:maj,I:maj,V:7,I:maj,V:7,V:7,I:maj,I:maj,IV:maj,I:maj F,I:maj,I:maj,III:min,VI:min,I:maj F,I:maj,I:maj,III:min,VI:min,I:maj F,I:maj,IV:maj,IV:maj,I:maj Bb,I:maj Bb,IV:maj,IV:maj,I:maj,V:7,I:maj,V:7,V:7,I:maj,I:maj,IV:maj,I:maj F,I:maj,I:maj,III:min,VI:min,I:maj F,I:maj,I:maj,III:min,VI:min,I:maj F,VI:min,VI:min,V:maj Bb,I:maj,"
758,G,"bVII:min,bVII:min,bVI:maj,bVII:min,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,"
759,G,"I:5,I:5,I:5,I:5,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7,I:7 D,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:7 Bb,bII:7 G,"
760,Eb,"V:maj,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,"
761,B,"I:maj,IV:sus4(b7,I:maj,IV:sus4(b7,I:maj,IV:sus4(b7,I:maj,IV:sus4(b7,IV:maj7,IV:maj7,IV:maj7,I:maj,IV:sus4(b7,I:maj,IV:sus4(b7,I:maj,IV:sus4(b7,I:maj,IV:sus4(b7,IV:maj7,IV:maj7,IV:maj7,I:maj,IV:sus4(b7,I:maj,IV:sus4(b7,IV:maj7,IV:maj7,IV:maj7,IV:maj7,IV:maj7,IV:maj7,IV:maj7,IV:maj7,IV:maj7,IV:maj7,IV:maj7,IV:maj7,"
762,F,"I:maj Bb,I:maj Bb,I:maj Bb,I:maj,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj,IV:maj,IV:maj Eb,IV:maj,IV:maj Eb,V:7,V:7,V:7,V:7,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj,I:maj,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj,IV:maj,IV:maj Eb,IV:maj,IV:maj Eb,V:7,V:7,V:7,V:7,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,"
763,F,"I:maj7,IV:maj6,I:maj7,IV:maj6,IV:maj7,III:min7,IV:maj7,VI:min7 A,II:maj,VI:maj,VI:maj,V:maj6(9),V:maj6(9),II:maj(9),IV:maj6,VI:maj,III:sus4(9),IV:maj,V:maj(9),IV:maj,V:sus4(b7),IV:maj7,III:min7,IV:maj7,VI:min7 A,II:maj,VI:maj,VI:maj,V:maj6(9),V:maj6(9),II:maj(9),IV:maj6,VI:maj,III:sus4(9),IV:maj,V:maj(9),IV:maj,V:sus4(b7),IV:maj7,I:maj,V:sus4(b7),VI:min7 A,II:maj,VI:maj,VI:maj,V:maj6(9),V:maj6(9),II:maj(9),IV:maj6,VI:maj,III:sus4(9),IV:maj,V:maj(9),IV:maj,V:sus4(b7),IV:maj,V:maj(9),IV:maj,V:maj(9),IV:maj,V:maj(9),IV:maj,V:maj(9),IV:maj,V:maj(9),IV:maj,V:maj(9),"
764,E,"IV:maj,I:maj7,V:9,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:7,V:7,V:7,V:7,I:maj,I:maj,IV:maj,IV:maj,I:maj,V:7,I:maj,I:7,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,V:7,V:7,I:maj,I:maj,IV:maj,IV:maj,I:maj,V:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:7,V:7,V:7,V:7,I:maj,I:maj,IV:maj,IV:maj,I:maj,V:7,I:maj,I:maj,I:maj,I:maj,V:7,V:7,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,V:7,I:maj,I:maj,I:maj,I:maj,V:7,V:7,V:7,V:7,I:maj,I:7,IV:maj,IV:maj,I:maj,V:7,I:maj,I:7,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:7,IV:maj,IV:maj,I:maj,I:maj,V:7,V:7,I:maj,I:maj,"
