Song_ID,Tonic,Chords
614,Db,"Ab:sus4(b7),Db:maj F:7,Bb:7,Gb:maj Ab:sus4(b7,Db:maj Ab:7,Db:maj F:7,Bb:7,Gb:maj Ab:sus4(b7,Db:maj Ab:7,Db:7,Gb:7,Db:7,Gb:7,Db:7 F:7,Bb:min7 Db:7,Ab:sus4(b7) Ab:sus4(b7,Db:7 Ab:7,Db:7,Gb:7,Db:7,Gb:7,Db:7 F:7,Bb:min7 Db:7,Ab:sus4(b7) Ab:sus4(b7,Db:7 Ab:7,Gb:7,Bb:min7,Gb:7,Db:7,Gb:7,Bb:min7,Gb:7,Eb:7 Ab:7,Db:maj F:7,Bb:7,Gb:maj Ab:sus4(b7,Db:maj Ab:7,Db:maj F:7,Bb:7,Gb:maj Ab:sus4(b7,Db:maj Ab:7,Db:maj F:7,Bb:7,Gb:maj Ab:sus4(b7,Db:maj Ab:7,Db:maj F:7,Bb:7,Gb:maj Ab:sus4(b7,Db:maj Ab:7,"
615,D,"D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,G:maj,G:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,A:maj,D:maj,G:maj,G:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,"
616,Eb,"Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,Eb:1,Eb:min Gb:maj,"
617,C,"C:maj,C:maj,C:maj,C:maj,F:7,F:7,C:7,C:7,C:7,C:7,C:7,C:7,F:7,F:7,C:7,C:7,C:maj,Bb:maj C:maj,C:maj,Bb:maj C:maj,C:maj,F:sus4 F:maj C:maj,Bb:maj,Bb:maj F:maj,C:maj(9),C:maj(9),C:maj,Bb:maj C:maj,C:maj,Bb:maj C:maj,C:maj,F:sus4 F:maj C:maj,Bb:maj,Bb:maj F:maj,C:maj,F:sus4 F:maj C:maj,Bb:maj,Bb:maj F:maj,F:maj,C:7,C:7,C:7,C:7,F:7,F:7,C:7,C:7,C:7,C:7,C:7,C:7,F:7,F:7,C:7,C:7,C:maj,Bb:maj C:maj,C:maj,Bb:maj C:maj,C:maj,F:sus4 F:maj C:maj,Bb:maj,Bb:maj F:maj,C:maj(9),C:maj(9),C:maj,Bb:maj C:maj,C:maj,Bb:maj C:maj,C:maj,F:sus4 F:maj C:maj,Bb:maj,Bb:maj F:maj,C:maj,F:sus4 F:maj C:maj,Bb:maj,Bb:maj F:maj,F:maj,C:7,C:7,C:7,C:7,F:7,F:7,C:7,C:7,C:7,C:7,C:7,C:7,F:7,F:7,C:7,C:7,C:7,C:7,C:7,C:7,F:7,F:7,C:7,C:7,C:7,C:7,C:7,C:7,F:7,F:7,C:7,C:7,C:7,C:7,C:7,C:7,F:7,F:7,C:7,C:7,"
618,G,"D:min7,A:min7,E:min7,D:sus4(b7,C:maj7,B:min7,A:min7 B:7,E:min7,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,D:min7 G:7,C:maj9 B:min7,E:sus4(b7,D:9,C:maj7,B:min7,A:min7 B:7,E:min7,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,D:min7,A:min7,E:min7,D:sus4(b7,C:maj7,B:min7,A:min7 B:7,E:min7,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,C:maj7,B:min7,A:min7 B:7,E:min7,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,D:min7 Db:7,C:maj7 B:min7,A:min7 D:sus4(b7),G:maj,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,D:min7 G:maj6,C:maj9 B:min7,A:min7 D:7,G:maj,"
619,C,"F:min,F:min,Gb:maj,Gb:maj,E:maj,E:maj,C:maj,C:maj,F:maj,C:maj7,F:maj,E:min7 A:min7,F:maj,C:maj7,F:maj,E:min7 A:min7,E:min7 A:min7,D:min7 G:maj,C:sus4 C:maj C:sus4 C:maj,F:min,F:min,F:min,Gb:maj,Gb:maj,E:maj,E:maj,C:maj,C:maj,F:min,F:min,Gb:maj,Gb:maj,E:maj,E:maj,C:maj,C:maj,F:maj,C:maj7,F:maj,E:min7 A:min7,F:maj,C:maj7,F:maj,E:min7 A:min7,E:min7 A:min7,D:min7 G:maj,C:sus4 C:maj C:sus4 C:maj,F:min,F:min,F:min,Gb:maj,Gb:maj,E:maj,E:maj,C:maj,C:maj,F:min,F:min,Gb:maj,Gb:maj,E:maj,E:maj,C:maj,C:maj,G:7,G:7,G:7,G:7,G:7,G:7,G:7,G:7,F:min,F:min,Gb:maj,Gb:maj,E:maj,E:maj,C:maj,C:maj,F:min,F:min,Gb:maj,Gb:maj,E:maj,E:maj,C:maj,C:maj,"
620,D,"D:min,A:min,G:maj,G:maj,D:min,A:min,G:maj,G:maj,D:min,A:min,G:maj,G:maj,D:min,A:min,G:maj,G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,A:min,D:min,A:min,G:maj,G:maj,D:min,A:min,G:maj,G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,A:min,D:min,A:min,G:maj,G:maj,D:min,A:min,G:maj,G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,A:min,D:min7,A:min7,G:7,G:7,D:min7,A:min7,G:7,G:7,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,A:min,F:maj G:maj,"
621,Bb,"Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Bb:maj,Bb:1,Bb:1,Bb:1,Bb:1,Eb:1,Eb:1,Bb:1,Bb:1,F:1,Eb:1,Bb:maj,Eb:maj,Bb:maj,Bb:maj,Bb:maj,Bb:maj,Eb:maj,Eb:maj,Bb:maj,Bb:maj,F:7,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Bb:maj,Bb:maj,Bb:maj,Eb:maj,Eb:maj,Bb:maj,Bb:maj,F:7,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,"
622,D,"D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,D:maj,D:maj,D:maj,C:maj,C:maj,D:maj,D:maj,C:maj,C:maj,E:min7,A:7,B:min,C:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,D:maj,D:maj,D:maj,C:maj,C:maj,D:maj,D:maj,C:maj,C:maj,E:min7,A:7,B:min,C:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,D:maj,F:maj,F:maj,G:maj,D:maj,C:maj,C:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,D:maj,D:maj,D:maj,C:maj,C:maj,D:maj,D:maj,C:maj,C:maj,E:min7,A:7,B:min,C:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,D:maj,D:maj,D:maj,C:maj,C:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,G:maj,"
623,F,"F:maj,F:maj,Bb:maj,Bb:maj,F:maj,F:maj,Bb:maj,Bb:maj,F:maj,D:min,F:maj,D:min,F:maj,D:min,Bb:maj,Bb:maj,F:maj,F:maj,Bb:maj,Bb:maj,F:maj,D:min,F:maj,D:min,F:maj,D:min,Bb:maj,C:sus4(b7),C:7,C:min,F:maj,Bb:maj F:maj,G:min,C:min,F:maj,Bb:maj,Bb:maj,F:min,Bb:maj,Eb:maj Bb:maj,Ab:maj,Ab:maj,Db:maj,G:min7,C:maj,F:maj,F:maj,Bb:maj,Bb:maj,F:maj,D:min,F:maj,D:min,F:maj,D:min,Bb:maj,C:sus4(b7),C:7,C:min,F:maj,Bb:maj F:maj,G:min,C:min,F:maj,Bb:maj,Bb:maj,F:min,Bb:maj,Eb:maj Bb:maj,Ab:maj,Ab:maj,Db:maj,G:min7,C:maj,F:maj,F:maj,Bb:maj,Bb:maj,F:maj,D:min,F:maj,D:min,F:maj,D:min,Bb:maj,Bb:maj,"
624,E,"E:maj,E:maj,E:maj,E:maj,B:maj,B:maj,B:maj,E:maj,E:maj,A:maj,A:maj,B:7,B:7,E:maj,E:maj,B:maj,B:maj,B:maj,E:maj,E:maj,A:maj,A:maj,B:7,B:7,E:maj,E:maj,B:maj,E:maj,E:maj,A:maj,A:maj,B:7,B:7,E:maj,E:maj,A:maj,A:maj,B:7,B:7,E:maj,E:maj,A:maj,A:maj,B:7,B:7,"
625,D,"D:5,C:5,A:5,C:5 D:5 F:5 C:5,D:5,C:5 D:5 F:5 C:5,D:5,F:5 G:5,Bb:5 A:5,C:5 D:5 F:5 C:5,D:5,C:5 D:5 F:5 C:5,D:5 C:5,D:5 C:5,F:5 C:5,D:5 C:5,F:5 C:5,D:5,C:5,F:5,A:5,D:5,C:5,D:5,C:5 Bb:5,F:5 G:5,Bb:5 A:5,C:5 D:5 F:5 C:5,D:5,C:5 D:5 F:5 C:5,D:5 C:5,D:5 C:5,F:5 C:5,D:5 C:5,F:5 C:5,D:5,C:5,F:5,A:5,D:5,C:5,D:5,C:5 Bb:5,F:5 G:5,Bb:5 A:5,D:5,C:5,D:5,C:5,D:5,C:5,D:5,C:5,D:5 C:5,F:5 C:5,D:5 C:5,F:5 C:5,D:5,C:5,F:5,A:5,D:5,C:5,D:5,C:5 Bb:5,F:5 G:5,Bb:5 A:5,D:5,C:5,D:5,C:5,D:5,C:5,D:5,C:5,D:5,C:5,D:5,C:5,D:5,C:5,D:5 C:5,A:maj,"
626,D,"D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,B:min,B:min,G:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,A:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,D:maj,B:min,B:min,G:maj,A:maj,D:maj,D:maj,G:maj,G:maj,D:maj,A:maj,D:maj,D:maj,"
627,D,"D:maj6,C:maj6,D:maj6,Bb:maj6,D:maj6,C:maj6,D:maj6,Bb:maj6,D:maj6,C:maj6,D:maj6,Bb:maj6,D:maj6,C:maj6,D:maj6,Bb:maj6,G:min7,Eb:maj7,G:min9,A:min,A:min,D:maj,F:maj,D:maj,F:maj,D:maj,F:5,C:maj,F:maj,B:min7,C:maj6,B:min7,Bb:maj7,B:min7,C:maj6,B:min7,Bb:maj6,G:min9,Eb:maj9,G:min9,A:min7,A:1,D:maj,C:sus4(9) C:maj,D:maj,C:sus4(9) C:maj,D:maj,F:maj,C:maj,F:maj,E:min E:min,E:min9,D:min D:min,D:min7,E:min E:min,E:min9,D:min7,D:min7,G:min7,Eb:maj7,G:min9,A:min,A:min,D:maj,F:maj,D:maj,F:maj,D:maj,F:maj,C:maj,F:maj,D:maj,F:maj,D:maj,F:maj,D:maj,F:maj,C:maj,F:maj,D:maj,F:maj,D:maj,F:maj,D:maj,F:maj,C:maj,F:maj,D:maj,F:maj,D:maj,F:maj,D:maj,F:maj,C:maj,F:maj,D:maj,"
628,D,"D:maj G:maj,A:maj,D:maj G:maj,A:maj,D:maj,A:maj,G:maj6,D:maj,D:maj,A:maj,G:maj6,D:maj,A:sus4 A:maj,G:maj D:maj,A:maj,G:maj D:maj,G:maj D:maj,G:maj D:maj,A:maj,D:maj G:maj,A:maj G:maj,D:maj G:maj,A:maj G:maj,D:maj,A:sus4 A:maj,G:maj,D:maj,D:maj,A:sus4 A:maj,G:maj,D:maj,A:maj,G:maj D:maj,A:maj,G:maj D:maj,G:maj D:maj,G:maj D:maj,A:maj,D:maj G:maj,D:maj,A:maj,G:maj D:maj,A:maj,G:maj D:maj,G:maj,A:maj,G:maj,A:maj,D:maj,D:maj,G:maj,G:maj,A:sus4,A:maj,D:maj G:maj,D:maj,A:maj,G:maj D:maj,A:maj,G:maj D:maj,G:maj,A:sus4 A:maj,G:maj,A:maj,G:maj,A:maj,D:maj G:maj,A:maj G:maj,D:maj G:maj,A:maj G:maj,D:maj G:maj,A:maj G:maj,G:maj,D:maj,"
629,F,"F:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,Bb:maj,Bb:maj,D:min,Bb:maj C:sus4,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,D:min,Bb:maj,C:maj,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,Bb:maj F:maj,G:min7 C:sus4,Bb:maj F:maj,G:min7,C:sus4(b7),F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,D:min,Bb:maj C:sus4(b7),F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,D:min,Bb:maj,C:sus4(b7),F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,Bb:maj F:maj,G:min7 C:sus4,Bb:maj F:maj,G:min7,C:sus4(b7),F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:maj C:maj,Bb:maj,F:1,F:1,Bb:maj F:maj,G:min7 C:sus4,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,F:maj Bb:maj,C:maj,Bb:maj F:maj,G:min7 C:sus4,F:maj Bb:maj,C:sus4,F:maj Bb:maj,C:sus4,"
630,Bb,"Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:1,Gb:1,Ab:1,Ab:1,Bb:1,Gb:1,Ab:1,Ab:1,Bb:min,Gb:maj,Ab:sus4(b7,Ab:sus4(b7,Bb:min,Gb:sus2 Gb:maj Gb:sus2 Gb:maj,Ab:maj,Ab:maj Ab:maj6 Ab:maj Ab:maj6,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:1,Gb:1,Ab:1,Ab:1,Bb:1,Gb:1,Ab:1,Ab:1,Bb:min,Gb:maj,Ab:sus4(b7,Ab:sus4(b7,Bb:min,Gb:sus2 Gb:maj Gb:sus2 Gb:maj,Ab:maj,Ab:maj Ab:maj6 Ab:maj Ab:maj6,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:1,Bb:1,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,Gb:maj,Ab:maj,Ab:maj,Bb:min,"
631,D,"D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,E:min,A:7,D:maj,G:maj,A:7,A:7,D:maj,D:maj,E:min,A:7,D:maj,G:maj,A:7,A:7,G:maj,A:7,D:maj,B:min,G:maj,A:7,D:maj,D:maj,D:maj,D:maj,E:min,A:7,D:maj,G:maj,A:sus4(b7),A:7,G:maj,A:7,D:maj,B:min,G:maj,A:7,D:maj,D:maj,D:maj,D:maj,E:min,A:7,D:maj,G:maj,A:maj,A:maj,D:maj,D:maj,E:min,A:maj,D:maj,G:maj,A:maj,A:7,G:maj,A:7,D:maj,B:min,G:maj,A:7,D:maj,D:7,G:maj,A:7,D:maj,B:min,G:maj,A:7,D:maj,D:maj,"
632,E,"B:7,B:7,B:7,B:7,B:7,B:9 B:7,B:13 B:7,E:maj,E:7,A:maj,A:maj,E:maj,E:maj,B:maj,B:maj,E:maj,E:maj E:7,A:maj,A:maj,E:maj,E:maj,B:maj,B:maj,E:maj,E:maj,E:maj6,E:maj6,B:maj,B:maj,A:maj,A:maj,B:7,B:13 B:7,E:maj,A:maj,A:maj,A:maj,B:maj,B:maj,E:maj,A:maj,A:maj,A:maj,B:maj A:maj,E:maj,E:7,A:maj,A:maj,E:maj,E:maj,B:maj,B:maj,E:maj,E:maj E:7,A:maj,A:maj,E:maj,E:maj,B:maj,B:maj,E:maj,E:maj,E:maj6,E:maj6,B:maj,B:maj,A:maj,A:maj,B:7,B:13 B:7,E:maj,A:maj,A:maj,A:maj,B:maj,B:maj,E:maj,A:maj,A:maj,A:maj,B:maj,B:maj,B:7,B:7,B:7,B:7,B:7,B:9 B:7,B:13 B:7,E:maj,A:maj,A:maj,A:maj,B:maj,B:maj,E:maj,A:maj,A:maj,A:maj,B:maj,B:maj,"
633,G,"G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,G:maj,G:maj,C:maj,B:min,D:maj,D:maj,C:maj,B:min,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,A:min7,A:min7,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,A:min7,A:min7,G:maj,G:maj,C:maj,B:min,D:maj,D:maj,C:maj,B:min,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,A:min7,A:min7,G:maj,G:maj,C:maj,C:maj,G:maj,G:maj,A:min7,A:min7,G:maj,G:maj,C:maj,B:min,D:maj,D:maj,C:maj,B:min,D:maj,D:maj,C:maj,B:min,D:maj,D:maj,C:maj,B:min,D:maj,D:maj,C:maj,B:min,D:maj,D:maj,C:maj,B:min,"
634,G,"G:maj,G:maj,G:maj,G:maj,A:min,D:maj,A:min,D:maj,G:maj,G:maj,G:maj,G:maj,A:min,D:maj,A:min,D:maj,G:maj,G:maj,A:min,D:maj,A:min,D:maj,G:maj,G:maj,G:maj,G:maj,A:min,D:maj,A:min,D:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,A:min,D:maj,A:min,D:maj,G:maj,G:maj,G:maj,G:maj,A:min,D:maj,A:min,D:maj,C:maj,D:maj,G:maj,G:maj,A:min,D:maj,A:min,D:maj,G:maj,G:maj,G:maj,G:maj,A:min,D:maj,A:min,D:maj,G:maj,G:maj,A:min,D:maj,C:maj,G:maj,"
635,C,"C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,G:maj G:maj,G:maj,G:maj,G:maj,C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),G:maj,G:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,G:maj G:maj,G:maj,G:maj,G:maj,C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),G:maj G:maj6,G:7 G:maj6,G:maj G:maj6,G:7 G:maj,G:maj G:maj6,G:7 G:maj6,G:maj G:maj6,G:7 G:maj,G:maj G:maj6,G:7 G:maj6,G:maj G:maj6,G:7 G:maj,G:maj G:maj6,G:7 G:maj6,G:maj G:maj6,G:7 G:maj,G:maj G:maj6,G:7 G:maj6,F:maj,F:maj,C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),C:maj A:min(11),"
636,G,"D:7,D:7,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,D:7,D:7,G:maj,G:7,C:maj,C:maj,A:7,A:7,D:7,D:7,G:maj,G:maj,G:maj,G:maj,G:maj,D:7,D:7,D:7,D:7,D:7,D:7,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,D:7,D:7,D:7,D:7,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,D:maj,D:maj,D:7,D:7,D:7,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,D:7,D:7,D:7,D:7,G:maj,G:maj,D:7,D:7,D:7,D:7,G:maj,G:maj,D:7,D:7,D:7,D:7,"
637,Ab,"Ab:maj,Db:maj(9),Ab:maj,Db:maj(9),Ab:maj F:min7,Db:maj Ab:maj,Bb:min7 Ab:maj,Db:maj Eb:maj,Ab:maj F:min7,Db:maj Ab:maj,Bb:min7 Ab:maj,Db:maj Eb:maj,Bb:min7,Eb:7,Bb:min7,Eb:7,Bb:min7,Eb:7,Bb:min7,Bb:7,Eb:sus4(b7),Eb:7,Ab:maj F:min7,Db:maj Ab:maj,Bb:min7 Ab:maj,Db:maj Eb:maj,Ab:maj F:min7,Db:maj Ab:maj,Bb:min7 Ab:maj,Db:maj Eb:maj,Bb:min7,Eb:7,Bb:min7,Eb:7,Bb:min7,Eb:7,Bb:min7,Bb:7,Eb:sus4(b7),Eb:7,Ab:maj,Db:maj(9),Ab:maj,Db:maj(9),Ab:maj,Db:maj(9),Ab:maj,Ab:maj,Db:min,Ab:maj Ab:maj(9),F:min7,Bb:sus4(b7) Bb:maj,F:min7 G:min7,F:min7 G:min7,F:min7 G:min7,F:min7 G:min7,C:min7,C:min7,F:sus4(b7),F:maj,F:sus4(b7),Bb:maj6,Eb:maj,C:min7,F:min7,Eb:maj,F:sus4(b7),Bb:maj6,Eb:maj,Eb:maj,C:min7,C:min7,F:sus4(b7,F:sus4(b7,A:min7,D:7,G:maj7,G:maj7,E:maj Eb:maj D:maj Db:maj,C:maj B:maj Bb:maj A:maj,Ab:maj,Db:maj(9),Ab:maj,Db:maj(9),Ab:maj,Db:maj Ab:maj,Bb:min Ab:maj,Db:maj Eb:maj,Ab:maj,Db:maj Ab:maj,Bb:min Ab:maj,Db:maj Eb:maj,Bb:min,Eb:maj,Bb:min,Eb:maj,Bb:min,Eb:maj,"
638,C,"C:maj E:min,F:maj,C:maj E:min,F:maj,C:maj A:min,D:min G:maj,C:maj A:min,D:min G:maj,C:maj A:min,D:min G:maj,E:7,G:maj,C:maj A:min,D:min G:maj,C:maj A:min,D:min G:maj,C:maj A:min,D:min G:maj,C:maj F:maj,C:maj,F:maj,F:maj,E:7,E:7,F:maj,F:maj,E:7,G:maj,C:maj A:min,D:min G:maj,C:maj A:min,D:min G:maj,C:maj A:min,D:min G:maj,C:maj F:maj,C:maj G:maj,C:maj,C:maj E:min,F:maj,D:maj F#:min,G:maj,D:maj B:min,E:min A:maj,D:maj B:min,E:min A:maj,D:maj B:min,E:min A:maj,A:maj,D:maj B:min,E:min A:maj,D:maj B:min,E:min A:maj,D:maj B:min,E:min A:maj,D:maj G:min,D:maj,G:maj,G:maj,G:maj,G:maj,A:maj,D:maj B:min,E:min A:maj,D:maj B:min,E:min A:maj,D:maj B:min,E:min A:maj,D:maj G:min,D:maj,"
