Song_ID,Tonic,Chords
648,Bb,"II:min11,V:maj,I:maj F,II:min7 F,I:maj D,IV:maj D,V:sus4(b7,II:min7 D,VI:min7 F,IV:maj F,IV:maj,II:7,V:sus4(9),IV:maj F,I:maj,"
649,E,"I:min,IV:min B,bVI:maj,bIII:maj7,bVII:maj C,I:min F#,bIII:maj,I:min D,"
650,D,"V:maj G,IV:maj,I:maj,IV:maj A,"
651,E,"I:maj,IV:maj G#,IV:maj G#,IV:maj,"
652,E,"V:maj,IV:maj,I:maj,I:1,"
653,Bb,"I:maj,III:7,VI:min,I:7,IV:maj,I:maj G,II:7,V:7,II:7 F,V:maj,III:min7,I:maj F,IV:maj Eb,"
654,E,"V:maj,I:maj,IV:maj,bVII:maj,bVII:maj A,IV:maj(9),IV:maj E,"
655,A,"V:7,I:maj A,I:maj A,I:maj A,IV:maj,I:maj E,I:maj A,I:maj,"
656,B,"I:min,bVI:maj,bVII:maj,I:min9,bVI:maj6,bVI:min6,I:min7,IV:9,bIII:maj,bVI:maj7,bVI:maj(9),"
657,A,"I:min7,IV:min7,bVI:maj,V:min7,V:7,"
658,B,"I:maj,IV:maj,"
659,D,"IV:5,I:5,V:5 G,I:min C,IV:5 F,I:min,bVII:maj D,"
660,C,"I:maj,VI:min,IV:maj,V:maj,I:1 G,VI:min A,II:maj,IV:maj D,I:maj G,VII:7,III:min,II:7 G,I:maj C,IV:maj(9),V:7,VI:7,II:7,bVII:dim A,"
661,C,"I:maj,IV:maj,VI:min G,IV:maj C,"
662,D,"I:maj9(13),bIII:maj9,V:maj9,I:maj B,II:min A,I:maj(9),I:maj,"
663,C,"I:maj,V:sus4(b7),VI:min,IV:maj,V:7,V:maj C,V:maj,II:maj G,II:maj,III:maj A,"
664,Bb,"I:maj Eb,I:maj,II:7,V:7,I:maj Eb,I:maj D,VI:min Bb,#IV:hdim7 F,V:maj,IV:maj,VI:maj,II:maj,II:7 F,"
665,C,"II:maj,III:min,I:maj,II:sus4,V:maj,VI:min7,VI:min,III:7,IV:maj,III:min7 E,"
666,E,"V:maj,I:maj,IV:maj C#,bVII:maj,IV:maj,V:maj B,I:maj(11) E,I:1,"
667,C,"I:maj,I:maj7,V:min7,IV:maj,IV:min,II:7,V:7,VI:min,II:min,V:maj,"
668,C#,"bVI:maj7,bIII:maj,bVII:sus4(b7),"
669,Bb,"V:1,I:1,I:maj,V:maj,IV:maj,II:min7,VI:min,V:maj7,V:sus4,III:min7,IV:maj(9),II:min,VI:min7,"
670,E,"V:sus4(b7),I:min A,I:min,IV:min7 D,bVI:maj,V:sus4(b7) B,I:min A,I:min7 A,"
671,Bb,"V:maj,VI:min7,II:maj6,VI:min7 C,V:maj6,#IV:7,II:7,VI:7,II:min7,IV:min7,I:maj D,II:13,I:maj Ab,II:sus4(b7) C,V:sus4(b7) F,I:maj G,IV:min7 Ab,bIII:maj6,II:7(b9),bVI:maj6,IV:7,bVII:min9,bII:min6,bVII:9 Ab,bVII:9,bVII:7,bVII:7 C,V:maj7,I:maj Ab,I:maj Db,#IV:maj6 Db,I:maj(9),"
672,C,"I:maj,II:min7,V:7,I:maj9,III:min7,II:min7 G,I:maj7,"
673,Ab,"I:min11,I:min7,V:min7 E,VI:hdim7 Db,IV:7,bVII:maj(9) Db,I:7,"
674,E,"I:maj C#,bVII:maj,I:maj,II:maj Eb,III:min7 Db,V:sus4(b7,"
675,B,"I:maj,IV:maj B,IV:maj E,I:maj E,I:maj F#,I:7,bII:maj,bVI:maj C,#IV:maj C,"
676,A,"I:maj(9),V:maj,I:sus2(b7),IV:maj6(9),IV:min9,I:maj,IV:min6,V:7,IV:maj6,II:min7,IV:maj,IV:min,"
677,G,"bVII:maj,I:maj,V:min7,IV:maj,bIII:maj,V:maj,"
678,Ab,"I:1,I:maj,I:maj Db,V:maj Ab,bVII:maj,IV:maj,V:maj,VI:min,bVII:maj Db,"
679,Ab,"I:maj,VI:min Db,V:maj,IV:maj(9),I:maj Eb,IV:maj,VI:min,II:min,IV:maj7,"
680,Ab,"V:maj Db,I:maj,I:7 Bb,IV:maj,IV:maj C,V:7,I:7,"
681,A,"I:maj,V:maj,IV:maj,II:maj,I:maj9,bVII:maj,"
682,Ab,"I:7(#9),"
683,A,"I:5,V:maj F,bIII:maj Bb,V:maj F,IV:maj B,I:min,IV:maj,IV:min,bVII:maj,V:min7,I:min7 E,bVI:maj C,IV:min A,II:maj E,I:maj,bII:maj,bIII:maj,V:min,bVI:maj,"
684,C,"I:maj,bVII:maj,IV:maj,V:maj,V:maj Ab,VI:maj,I:maj N,I:7,bVII:maj F,"
685,Eb,"V:1,III:1,IV:maj,III:min7,III:min7 C,VI:sus4(b7) C,IV:maj7,II:min7 G,VI:min,VI:min Db,V:sus4(b7) Bb,bIII:maj7,bVII:maj7,II:min7 Bb,V:sus4(b7),"
686,Db,"I:maj,I:7,IV:maj,V:7,"
687,C,"I:maj,VI:min,IV:maj,V:maj,III:min,I:7,IV:maj G,IV:maj Eb,IV:maj F,"
688,Eb,"I:maj Bb,VI:min G,II:min Bb,IV:maj,V:maj,IV:maj Eb,IV:maj Ab,I:maj Eb,IV:maj Bb,I:maj Eb,III:maj C,II:min,IV:maj Ab,IV:maj A,I:maj Ab,"
689,Ab,"V:maj,IV:maj,I:maj,VI:min,III:min,"
690,G,"I:maj E,I:maj,V:maj G,I:maj E,I:maj(9),V:maj C,VI:min,II:7,IV:maj,V:sus4 D,II:maj A,II:maj,III:maj,V:maj,VI:sus4 E,II:maj F#,"
691,C,"IV:min,IV:min6,VI:min7 D,VI:min7 D,VI:min7 D,V:maj7 C,II:min7 E,I:sus4 C,IV:maj7,VI:min7 E,III:min7 A,"
692,E,"I:1,I:9,I:7,bIII:9,#IV:9,V:7(#9),"
693,C,"I:min7,IV:maj,bVII:maj G,I:maj,bVII:maj7,V:min,"
694,E,"bVII:maj,V:maj,IV:maj,bIII:maj,I:maj A,V:7,IV:7,I:maj D,"
695,D,"I:5,I:maj B,V:maj,IV:maj D,II:min7 A,V:sus4(b7),I:maj(9),IV:maj6,II:min7,V:sus4(b7) A,I:maj,IV:maj(9),bVII:maj13,VI:min9,V:11,V:maj D,IV:maj13,VI:min7,II:min,V:7,VI:min11,"
696,D,"V:11,V:maj,I:maj9,IV:maj7,V:1,"
697,E,"I:7,bIII:maj,bII:maj,V:maj,I:maj,"
698,Bb,"I:sus4(b7,I:maj,bII:maj,#IV:maj,bII:sus4(b7,II:maj,VI:maj,V:maj,VII:min7,VI:maj(11),"
699,E,"I:7,IV:7,V:7,I:7 B,"
700,G,"I:maj,V:maj,IV:maj G,bIII:maj6,IV:maj,V:maj G,V:maj A,I:maj A,I:maj D,II:maj E,II:1 D,"
701,A,"I:min,bVII:min7,bVI:maj7,V:maj,V:7,IV:min E,IV:min7,"
702,B,"I:maj,IV:maj,IV:maj F#,bVII:maj,bIII:maj,IV:7,"
703,Db,"I:min7 Gb,II:min7,IV:maj Db,V:maj,V:maj Eb,I:7,V:min7,II:1,"
704,E,"I:maj,bVII:maj6,IV:maj,V:sus4,IV:sus4,"
705,A,"I:maj,V:maj A,I:maj G,V:maj,IV:maj A,IV:maj,bVII:maj D,I:maj D,I:maj E,II:maj,V:maj D,II:maj A,V:maj B,II:maj E,"
706,B,"I:min(9),IV:min(9),bVI:9,I:min,IV:min,IV:min E,bIII:maj,bVI:maj G,bVI:maj,IV:sus4(b7) E,bVII:maj A,bVII:maj7 F#,I:min E,bVII:maj A,I:min(11,IV:min(11,bVI:7(b13),bII:min(9),#IV:min(9),#IV:min,bVI:hdim7,#IV:min F,III:maj,bVI:sus4(b7) G,VI:7,bII:min,#IV:maj,bII:maj6(7),"
707,A,"I:maj,V:maj,IV:maj,II:min A,I:maj(9),V:7,"
708,A,"I:maj,I:7,IV:maj,V:maj,"
709,A,"V:7,I:maj D,I:maj E,I:maj,I:7,IV:maj,"
710,Bb,"V:sus4(b7,I:maj7,I:maj9,IV:maj6(7) F,IV:maj F,I:maj,bVI:maj,IV:maj7 F,I:maj7 D,I:maj D,"
711,D,"I:maj D,IV:maj,bVII:maj,I:maj,bIII:maj,bIII:maj C,V:5,IV:sus4 G,VI:min,II:min,I:sus4(b7),IV:maj C,"
712,Bb,"I:maj,I:maj D,III:min C,II:min,IV:maj F,III:min,VI:min,IV:maj,VI:maj,II:maj E,#IV:min D,V:maj G,II:maj,#IV:min,VII:min,V:maj,VI:maj Ab,bIII:maj F,V:min Eb,IV:min,bVI:maj Ab,"
713,A,"I:maj,V:maj,IV:maj,II:min7,I:maj D,"
714,Eb,"V:7,I:maj C,II:min7 Bb,I:maj,I:7,IV:maj,II:7,IV:maj Bb,I:maj Ab,III:maj,II:maj,"
715,A,"I:5,V:1(3),I:7,IV:maj,IV:min,I:maj,V:sus4,V:5,V:maj,V:7,I:maj7,I:maj A,V:sus4 E,"
716,C,"I:maj,V:maj,VI:min,IV:maj G,IV:maj,"
717,D,"I:min,IV:maj,bIII:maj,bVII:maj,IV:7,I:sus4(b7,bVI:maj,I:1,"
718,F,"I:min,I:maj,I:5,bVII:5,bVI:5,IV:5,I:min Eb,bVI:maj,IV:maj,V:maj,V:5,bIII:maj,bVII:maj,bIII:maj Gb,bIII:1 Eb,V:1,I:1,bVI:1,IV:1,V:1 Bb,"
719,C,"I:maj,V:maj,I:7,IV:maj,V:7,II:7,"
720,D,"I:maj,I:maj D,IV:maj,II:7,V:7,II:min7 A,I:maj G,V:sus4(b7,I:maj D,IV:maj A,II:min A,I:maj7,"
721,F,"I:maj,IV:maj(9) C,IV:maj7,I:maj(9) Bb,I:maj(9) Bb,I:maj(9),IV:min7(11) Ab,I:maj(9) B,bVI:maj9,I:maj(9) F,I:maj(9) A,VI:min Bb,bVII:maj7,VI:min9 Bb,bVII:maj9,IV:maj9,II:min9,VII:maj9,#IV:maj9,V:min9 F,IV:min9 Ab,bIII:min9 Gb,bII:maj9,I:min9 Bb,bVII:min9 Db,bVI:min9 B,I:min9,bVII:min9,bVI:min7,bVII:min7,"
722,A,"I:min7,V:min7,IV:min7,I:min9,"
723,Db,"I:dim,I:maj,IV:7,V:7,bII:maj,#IV:7,bVI:7,II:maj,VI:7,bIII:maj,bVII:7,"
724,C,"I:maj7 C,V:9 G,II:min6 D,II:min7,III:min7,V:sus4(b7,V:7,V:maj F,I:maj,IV:maj,IV:min6,"
725,B,"I:maj,bIII:maj,bIII:maj E,"
726,Bb,"I:maj,VI:min,IV:maj,V:maj,IV:maj F,I:maj Eb,I:maj F,bVII:maj,IV:min,V:7,IV:maj6,II:7,V:maj Eb,III:min C,"
727,C,"I:maj C,II:min(9) D,IV:maj7 F,I:maj,IV:maj,II:min,I:maj F,V:sus4(b7),I:maj C,II:min7,II:maj D,III:min7,V:maj7 G,II:maj G,"
728,A,"I:maj,IV:maj,V:maj,V:sus4,IV:maj A,"
729,E,"bVI:maj7,bVII:maj6,bVII:maj,I:min,I:maj,V:7,bVII:sus4 D,V:sus4(b7) B,IV:min,V:sus4(b7),"
730,C,"IV:maj7,II:min7,V:sus4(b7),I:maj,V:7,I:maj7,I:min7,I:7,II:maj,bII:maj7,"
731,C,"I:maj,IV:maj,II:min G,I:maj F,II:min7,IV:maj G,I:maj F,"
732,G,"I:maj,IV:min,IV:maj,I:maj D,VI:min,III:min,V:min7,bVI:maj,bIII:maj,#IV:maj,bVII:min7,VII:maj,bVI:min,V:maj,"
733,E,"I:maj,IV:maj,V:7,V:maj,IV:maj E,bVI:maj,"
734,Bb,"I:maj,IV:maj,V:7,I:maj F,V:7 Bb,"
735,D,"I:maj,IV:5,bIII:5,I:5,bVII:maj,I:min,bVI:maj,V:maj,bVI:maj C,"
736,C#,"bVI:maj7(#11),bVI:maj7,bIII:maj7 E,bVII:sus4(b7) B,bVII:maj,bVII:maj B,bVII:sus4(b7),bVII:maj6(b9),bVII:maj A,"
737,G,"V:11,I:maj7,VI:min7,III:min7,VI:min11,VI:min,IV:min,I:maj,IV:maj,III:min E,II:9,I:7 G,"
738,C,"I:maj,IV:maj,I:maj6,IV:maj(9),IV:maj6,V:maj,II:min7,VI:min,II:min,II:min E,I:maj G,VI:min E,IV:maj7 F,III:maj,IV:maj7,"
739,Ab,"I:maj,V:maj,V:maj Ab,VI:min,III:min,IV:maj,II:min Eb,II:min Eb,"
740,Eb,"IV:maj7,bVI:maj,VI:sus2,V:sus4(b7),bII:maj7,III:maj7,IV:sus4,VI:min,IV:maj,I:maj,V:maj G,VI:min Bb,I:maj F,III:sus4(b7),III:7,I:sus4 Eb,bVII:maj Ab,I:maj C,V:sus4 Bb,bVI:maj,bII:min7,#IV:7,VI:maj,"
741,C,"I:min11,I:min7,bVI:maj,bIII:maj Bb,I:min,bIII:maj,bVII:7,I:min7 F,bVII:maj,bVII:maj C,IV:min(9),bVII:sus4,I:maj,bVII:maj F,V:maj,IV:min7 Bb,"
742,Bb,"I:maj,IV:min,VI:min,II:maj,V:maj,IV:maj,II:min,III:min,"
743,A,"I:maj,bVII:maj,IV:maj,V:maj,"
744,F,"I:maj,VI:min,IV:maj,V:maj,II:maj,V:maj Db,bII:maj,bVII:min,bVI:7,#IV:maj,#IV:maj Ab,bVI:maj,bIII:maj,"
745,C,"V:aug(b7),I:maj,V:maj,IV:maj,bVII:maj F,I:7,II:7,V:7,I:maj C,V:maj C,"
746,D,"I:maj,IV:maj A,I:maj B,I:maj G,I:maj A,VI:min,IV:maj,V:maj,"
747,G,"I:7,bVII:7,"
748,F,"I:maj,IV:maj(9) C,IV:maj7,I:maj(9) Bb,I:maj(9) Bb,I:maj(9),IV:min7(11) Ab,I:maj(9) B,bVI:maj9,I:maj(9) F,I:maj(9) A,VI:min Bb,bVII:maj7,VI:min9 Bb,bVII:maj9,IV:maj9,II:min9,VII:maj9,#IV:maj9,V:min9 F,IV:min9 Ab,bIII:min9 Gb,bII:maj9,I:min9 Bb,bVII:min9 Db,bVI:min9 B,I:min9,bVII:min9,bVI:min7,bVII:min7,"
749,G,"VI:min9,V:maj7,IV:maj9,VI:min7,III:min C,VI:min7 B,II:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,II:7,VI:min7 D,VI:min7(11),II:9,III:7(b13),V:sus4(b7) D,"
750,Eb,"I:maj7,bIII:dim,II:min7 Bb,II:7,III:min7 C,II:min7 E,IV:maj7,III:sus4(b7) C,II:min7 Bb,I:7,III:sus4(b7) G,VI:min7 F,II:min7 Bb,bII:maj7,III:dim,bII:maj,bVI:7(b9),bII:maj9,"
751,Db,"I:maj Gb,IV:maj Db,III:min,VI:min,II:min F,V:sus4,IV:maj,III:min7 Bb,II:maj Ab,#IV:min,VII:min,III:min G,VI:11,V:maj Eb,"
752,A,"I:min,IV:min,V:7,"
753,D,"I:maj,V:maj,I:7,IV:maj,II:7,IV:7,V:7,I:maj6(9),"
754,E,"V:maj,IV:maj,I:maj,I:1,"
755,F,"I:maj,I:sus2 Bb,V:maj,IV:maj,IV:maj C,V:maj F,II:min7 Bb,"
756,E,"I:1,IV:1,I:1 G,"
757,Bb,"V:maj F,I:maj,V:7,IV:maj,I:maj F,III:min,I:maj F,I:maj Bb,I:maj Bb,VI:min,V:maj Bb,"
758,G,"bVII:min,bVI:maj,I:maj,"
759,G,"I:5,I:7,IV:7,V:7,I:7 D,I:7 Bb,bII:7 G,"
760,Eb,"V:maj,I:7,"
761,B,"I:maj,IV:sus4(b7,IV:maj7,"
762,F,"I:maj Bb,I:maj,IV:maj,IV:maj Eb,V:7,"
763,F,"I:maj7,IV:maj6,IV:maj7,III:min7,VI:min7 A,II:maj,VI:maj,V:maj6(9),II:maj(9),III:sus4(9),IV:maj,V:maj(9),V:sus4(b7),I:maj,"
764,E,"IV:maj,I:maj7,V:9,I:maj,V:7,I:7,"
765,Db,"I:maj Gb,IV:maj Db,III:min,VI:min,II:min F,V:sus4,IV:maj,III:min7 Bb,II:maj Ab,#IV:min,VII:min,III:min G,VI:11,V:maj Eb,"
766,Eb,"III:min7 G,VI:min7,II:9(#11),IV:maj7 A,V:sus4(b7) Bb,II:7(#11),II:min7 E,II:min6 F,III:min,II:min11,II:7 B,I:maj7,IV:maj7,IV:maj7 A,I:maj7(#5) Eb,bIII:maj7,VI:7,II:min7,IV:7,V:dim Bb,VI:min,I:7,II:9,I:maj,II:min,I:maj7(#11),bVII:maj7,"
767,G,"I:maj,IV:maj,V:maj,IV:maj G,IV:maj(9),bVII:maj C,"
768,E,"I:maj,IV:maj,"
769,D,"I:min,bVII:7,bVI:7,V:7,bVII:maj,bVI:maj,bIII:maj,bIII:maj7,I:min7,bVII:maj(9),bVI:maj(9),IV:min,"
770,F,"I:maj Bb,I:maj,IV:maj,IV:maj Eb,V:7,"
771,E,"I:maj,I:maj6,V:min7,V:maj,IV:maj,"
772,G,"I:7,IV:7,V:7,"
773,F,"I:sus4 F,IV:maj,VI:min,IV:maj7,III:min,I:maj(9),V:maj,II:maj,I:maj,IV:maj C,bVII:11,II:sus4 G,"
774,D,"I:maj7 G,I:maj7 G,I:maj7,I:maj6 D,VI:min7 F#,IV:maj7,VI:min7 E,II:min7 F#,bII:maj,IV:min7,#IV:maj6,bIII:maj6(9),bVII:maj9 E,bIII:maj7 C,II:sus4 E,II:min9 A,I:maj9 A,I:maj6(9) A,VI:min9 F#,V:maj6 B,II:min7 A,V:min7 B,VI:7,II:min9 F#,IV:maj9 A,IV:maj7 F#,"
775,Bb,"bIII:dim F,I:maj,II:7,V:7 F,V:7,I:maj Bb,III:7,VI:maj,II:sus4(b7) B,V:7 Bb,I:maj F#,bII:maj,bII:maj F#,III:dim F#,bII:maj F#,"
776,E,"I:maj,IV:maj,bVII:maj B,"
777,Eb,"I:1 Bb,I:7,I:7 Bb,IV:7,V:7,II:7,"
778,C,"I:maj,IV:maj,V:maj,"
779,A,"I:maj,bVII:maj,IV:maj,V:maj,IV:maj E,"
780,Bb,"V:7,II:min,I:maj,V:9,I:maj7,VI:min,IV:maj,III:min,VI:7,"
781,B,"I:maj,IV:maj,"
782,F,"I:maj,I:7,bVII:maj,IV:maj,V:maj,IV:maj C,III:min,II:sus2,II:maj,VI:min7,VI:min,V:maj F,VII:min,"
783,A,"IV:maj,I:maj,V:7,II:7,bVI:maj,bII:maj,#IV:maj,bVI:7,bIII:7,"
784,G,"V:sus4(b7),I:maj C,I:maj,bVII:maj,IV:maj,V:maj,III:min,VI:min,V:min11,"
785,C,"I:maj,I:5,IV:5,V:maj,VI:min,IV:maj,IV:maj6 G,"
786,Db,"I:maj(9),VI:min11,IV:maj6(9),V:sus4(b7),IV:maj13,II:sus4(b7) Ab,II:min7,III:min11,VI:min9,II:min9,V:sus4(b7,II:sus4(b7) Ab,I:maj,III:min7,III:min7 Bb,bVI:sus4(b7) A,bVI:sus4(b7),bII:maj(9),bVII:min11,#IV:maj6(9),bIII:min7 A,bIII:min7 A,"
787,E,"I:maj G#,I:maj,IV:maj,V:7,V:maj,V:9,V:min7,bVII:maj,V:sus4 B,"
788,C,"I:min,V:maj,bVI:maj Bb,V:sus4(b7) G,I:min C,IV:maj6,V:7,V:7 C,"
789,D,"I:5(b7),I:1,I:min7,I:min6,bVI:maj,I:min,bVII:sus4,IV:7,"
790,Eb,"II:9 B,V:7 Bb,I:maj,IV:7 A,I:7,IV:7,II:min7 B,V:7,I:maj Ab,II:min7,I:maj Bb,IV:maj,II:sus4(b7) Bb,I:maj Bb,I:maj6,"
791,D,"I:maj,V:maj,I:7,IV:maj,II:7,IV:7,V:7,I:maj6(9),"
792,A,"I:maj,IV:maj,V:maj,II:min7,I:maj C#,IV:maj E,II:maj7,bVII:maj,"
793,G,"I:maj,VI:min,IV:maj,V:maj,IV:min7,I:7,II:maj,V:7,"
794,Cb,"III:sus2,II:maj(9),III:min(9),I:maj Gb,V:maj,I:maj,V:maj Eb,"
795,B,"I:maj,IV:maj,"
796,A,"IV:maj,I:maj,V:maj,II:min A,"
797,Ab,"I:maj,III:min7,II:min7,IV:maj,bVII:maj,bVII:maj7,V:min7,bIII:maj,bIII:min7,bII:maj,#IV:maj,"
798,Db,"bVII:maj,I:maj,V:maj,II:maj,VI:maj,"
799,E,"I:maj C#,I:maj F,I:maj,I:maj7 C#,I:7,IV:maj B,I:maj7,I:maj7 E,V:7 B,"
800,E,"I:maj,IV:maj,bVII:maj B,"
801,F,"IV:maj7,III:min7,VI:9,II:min7,III:min7 Bb,II:9,I:maj,I:maj A,IV:maj7 C,I:maj F,I:maj A,"
802,C,"V:sus4(b7,bVI:maj9,bVII:maj,I:maj7,I:maj,V:maj,I:7,IV:maj7,III:min7,II:7,"
803,A,"V:7,I:maj A,I:maj A,I:maj A,IV:maj,I:maj E,I:maj A,I:maj,"
804,B,"I:min7,bVI:maj7,IV:sus2(b7),I:min,bVII:sus4,IV:min7,bIII:maj,I:1,bVII:1,bVI:1,IV:1,"
805,D,"I:7,I:sus4(b7),IV:7,bVII:7,I:maj,"
806,D,"I:5,II:maj,II:1(b3,IV:maj,IV:maj D,I:maj,I:1,I:5(b7),"
807,C,"II:5 Bb,IV:5 Ab,bVI:9,I:5,I:1 F,V:1 C,IV:5,IV:7,I:min7,bVII:1,bIII:1,IV:1,bIII:5,III:5,#IV:5,V:5,bVI:5,VI:5,bVII:5,VII:5,"
808,Ab,"I:maj,IV:maj,VI:min,IV:maj Db,I:maj Ab,bVII:maj,V:maj,IV:maj7,III:min,II:min,"
809,D,"I:1,I:5 D,I:min11,V:min Bb,bVII:maj Bb,bVII:maj,IV:min,bIII:sus2 F,bIII:maj,bIII:maj D,I:min C,bVI:maj C,bVI:maj,I:min7,V:min,V:min(9),"
810,E,"I:min7,IV:13,bVII:maj7,bIII:maj7,V:min7,I:7,I:min,IV:7,"
811,G,"I:maj,III:min,IV:maj,V:maj,VI:min D,VI:min C,IV:maj B,II:min C,"
812,Ab,"I:maj,IV:maj,VI:min7 Ab,II:min7 Eb,I:maj Eb,IV:maj Db,I:maj Db,VI:min7 C,"
813,G,"I:maj,V:maj,II:min,VI:min7,"
814,F,"I:min7,bVI:maj,I:min,I:minmaj7 F,V:7,bIII:maj,I:maj,VI:min,IV:maj,V:maj,"
815,Ab,"IV:minmaj7,I:maj,IV:min,I:min Eb,IV:sus4 Db,VI:7,II:maj,V:7,bII:dim,VII:min,V:7(b13),I:min,IV:maj,VI:min,IV:7,VII:maj C,bVI:7,bII:maj,"
816,G,"VI:min9,V:maj7,IV:maj9,VI:min7,III:min C,VI:min7 B,II:min7 D,I:sus4(9) G,I:maj(9),I:maj(9) E,V:sus4 D,V:maj,bVII:maj9,II:7,VI:min7 D,VI:min7(11),II:9,III:7(b13),V:sus4(b7) D,"
817,F,"I:1,I:maj(9),II:min7,II:min,I:maj,II:min Bb,bVII:maj,IV:maj Bb,IV:7 Bb,IV:7 C,III:min7 Bb,IV:maj D,III:min7,IV:maj7,I:maj7,II:min C,VI:min6,VI:min7,VI:min(b13),bIII:min,bII:maj7,bIII:min7,bII:maj,IV:min7 Cb,#IV:maj Eb,IV:min7,#IV:maj,"
818,G,"I:maj G,I:maj D,IV:maj(9),II:min7,I:maj(9),V:sus4(b7,I:maj G,IV:maj,IV:maj A,V:min11,VI:min7 D,IV:maj9(#11),IV:maj9 D,IV:maj(9) C,IV:maj D,bII:maj Ab,#IV:maj,#IV:maj Bb,bVI:min11,bII:maj Eb,bVII:min7 Eb,#IV:maj(9) Db,#IV:maj(9),"
819,F,"I:maj D,II:min C,I:maj,IV:maj C,I:maj F,I:maj F,II:7,V:maj,IV:maj,IV:maj Bb,"
820,Bb,"I:min,I:sus4(b7),bVI:maj7,V:sus4(b7) F,bVI:maj,bIII:maj,IV:sus4(b7) Eb,IV:min,I:maj,bII:dim,I:1,"
821,Ab,"V:7,IV:7,I:7,III:min,VI:min,IV:7 Eb,I:13,"
822,Db,"I:maj,V:7,I:7,IV:maj,V:maj,"
823,Eb,"I:maj C,bVI:7 Bb,I:maj Eb,I:7,IV:maj,IV:min Db,I:maj Eb,VI:min7 Eb,IV:maj F,II:min7 Bb,I:maj Eb,bVII:7,I:maj Ab,II:7,II:min7,V:7,I:maj,I:maj Ab,IV:min,V:13,I:maj9,"
824,A,"IV:maj(9) E,I:maj,IV:maj(9) F,IV:maj(9) E,IV:maj E,IV:maj F,IV:maj7,II:maj,bVII:maj7(#9) E,I:minmaj7 A,bVII:7,II:7,bVII:maj7 G,I:maj7,IV:maj,"
825,Ab,"I:sus2,I:maj,I:7,VI:min,II:hdim7,V:maj,bVII:maj,IV:maj,II:min7,III:min7,V:sus4(b7,V:sus4(b7),"
826,D,"I:maj,I:maj B,I:maj A,II:min G,V:maj,I:maj G,IV:maj,IV:maj D,"
827,F,"I:min,I:maj,I:5,bVII:5,bVI:5,IV:5,I:min Eb,bVI:maj,IV:maj,V:maj,V:5,bIII:maj,bVII:maj,bIII:maj Gb,bIII:1 Eb,V:1,I:1,bVI:1,IV:1,V:1 Bb,"
828,E,"I:maj,IV:maj,V:sus4(b7),V:7,I:maj7 E,V:maj,V:maj A,V:sus4,IV:maj(9),"
829,C,"I:maj,VI:min,IV:maj,V:maj,II:maj,"
830,G,"I:min,I:min C,V:7,I:maj,VI:min,IV:maj,bII:maj,bVII:min,#IV:maj,bVI:7,bII:min Db,II:maj,V:maj,VI:7,bIII:maj,bVI:maj,bVII:7,"
831,C,"I:maj,II:min7,"
832,G,"I:maj,I:7 G,V:sus4(b7),V:min7 D,V:maj,V:7(#9),VI:min,III:maj,II:min,bVII:maj,II:maj,IV:maj,"
833,Eb,"I:maj,IV:maj,I:maj7,V:aug(b7),I:7,IV:maj7,V:maj,III:min7,VI:min,III:min7 G,VI:min F,II:9,II:maj,III:9,V:maj7,III:min7 C,VI:aug(b7),II:7,VI:maj,#IV:min7,VII:min,#IV:min7 A,VII:min G,VI:sus4(b7,"
834,Gb,"I:maj Ab,V:maj,I:maj,II:7,II:7 Eb,V:maj Eb,I:maj F,VI:min7,VI:min7 F,bII:maj A,bVI:maj,bII:maj,bIII:7,bIII:7 E,bVI:maj E,bII:maj F#,bVII:min7,bVII:min7 F#,bVI:maj D,bII:maj A,"
835,D,"I:maj,bIII:maj,bVI:7,IV:min,bVII:maj,bVI:maj,IV:min7,IV:maj A,"
836,E,"I:maj6,IV:maj7,IV:maj,V:maj,I:maj,"
837,D,"bVII:sus2,I:5,bIII:maj,I:5 C,I:5 F,I:5 C,I:min,I:min C,bVI:maj C,bII:maj(9) F,bVII:sus4(b7,bII:9,bVII:maj,bVI:maj,V:min,bVI:sus4(b7,"
838,C,"III:min D,I:maj,II:min,V:maj,VI:min,I:maj Bb,"
839,E,"I:maj,I:7,IV:7,V:7,I:maj N,I:maj A,I:maj B,"
840,D,"I:min,I:min7,I:1,"
841,A,"I:min,bVI:maj7 E,bVI:maj,bIII:maj,bVII:maj,IV:min(9),bIII:min(9),II:7(b9,bVII:7,II:maj,"
842,G,"I:maj,VI:min,IV:maj,V:maj,III:min,II:min7,"
843,Ab,"I:maj,IV:maj,VII:hdim7 C,VI:min,III:7,VI:min C,II:min7,V:7,VII:hdim7,III:min7,V:11,V:maj,I:7,I:maj7,bVII:maj Db,IV:maj7 C,bVII:maj(9),bVII:7,VI:min7,"
844,C,"I:maj,VI:min,IV:maj7,V:maj,III:min G,bVII:maj A,bVI:maj G,IV:maj E,II:min7 D,"
845,G,"I:maj G,I:maj E,III:min7,IV:maj G,II:min7 G,V:maj,VI:min A,IV:sus2(#11),VI:maj,V:maj6(9),IV:maj D,I:maj D,IV:maj B,V:maj D,III:min D,II:min A,"
846,Bb,"I:maj,I:maj7,V:sus4(b7,IV:maj,IV:maj F,II:min7 F,IV:maj F,IV:maj F,V:maj,V:sus4(b7),V:maj F,I:maj F,"
